frame,position_px,velocity_mps,confidence,pixel_to_meter
frame102.jpg,493.34017198588805,0.0009254227935632227,30.14962686336267,347.14285714285717
frame103.jpg,498.48347149804727,0.01658228771191065,51.0098029794274,347.14285714285717
frame104.jpg,502.01493680733086,0.047181455318370105,42.579337712087536,347.14285714285717
frame105.jpg,502.56089364744344,0.047181455318370105,0.0,347.14285714285717
frame106.jpg,503.106850487556,0.047181455318370105,0.0,347.14285714285717
frame107.jpg,503.6528073276686,0.047474507835875514,0.0,345.0
frame108.jpg,504.1987641677812,0.04777122350984973,0.0,342.8571428571429
frame109.jpg,504.74472100789376,0.04787095466540266,0.0,342.14285714285717
frame110.jpg,518.679793738497,0.19312461763806812,28.284271247461902,342.8571428571429
frame111.jpg,525.7163199855542,0.24021500588981884,30.14962686336267,345.0
frame112.jpg,528.4787925532871,0.24021500588981884,0.0,345.0
frame113.jpg,533.379149691461,0.26122715378539746,43.289721643826724,342.14285714285717
frame114.jpg,535.8273003816043,0.25672104892011477,45.39823785126467,342.14285714285717
frame115.jpg,538.755142820479,0.2561862134015312,0.0,342.8571428571429
frame116.jpg,540.2365528304607,0.23893152065882176,27.294688127912362,351.42857142857144
frame117.jpg,541.7658460195735,0.2224555458279753,35.014282800023196,362.8571428571429
frame118.jpg,543.3886230280818,0.21521898700143544,39.11521443121589,362.8571428571429
frame119.jpg,545.9917479184802,0.21521898700143544,0.0,362.8571428571429
frame120.jpg,548.5948728088786,0.2090463583111457,0.0,373.5714285714286
frame121.jpg,535.1896433400779,0.12150054800909124,37.21558813185679,357.14285714285717
frame122.jpg,527.5731313141923,0.07100480590057763,30.066592756745816,345.7142857142857
frame123.jpg,522.020222378288,0.03413834663302609,28.071337695236398,345.7142857142857
frame124.jpg,516.9969207637575,0.003921212865402026,35.12833614050059,346.42857142857144
frame125.jpg,521.7972357778601,0.029495874757346836,53.33854141237835,346.42857142857144
frame126.jpg,523.588741291112,0.03707312686989083,29.017236257093817,346.42857142857144
frame127.jpg,524.5908463239791,0.039983678966505766,27.018512172212592,346.42857142857144
frame128.jpg,524.8379103030701,0.03868777782487697,48.16637831516918,348.5714285714286
frame129.jpg,524.2529654121812,0.032821292402885,51.35172830587107,358.5714285714286
frame130.jpg,523.4547965116442,0.028235491672117405,51.35172830587107,348.5714285714286
frame131.jpg,523.1989623866536,0.024873783017005487,32.01562118716424,358.5714285714286
frame132.jpg,523.0933164803747,0.02246841340394035,34.0,369.28571428571433
frame133.jpg,523.3698919501327,0.02246841340394035,0.0,369.28571428571433
frame134.jpg,523.6464674198907,0.02246841340394035,0.0,369.28571428571433
frame135.jpg,517.7293616709093,-0.001394752625806035,35.05709628591621,369.28571428571433
frame136.jpg,512.6202008288947,-0.020709535295907345,34.058772731852805,365.0
frame137.jpg,512.3682348161278,-0.021122899273869566,0.0,357.8571428571429
frame138.jpg,507.3169207013928,-0.038672409266368564,39.0,357.8571428571429
frame139.jpg,503.2975703109883,-0.05133749304689159,38.2099463490856,357.8571428571429
frame140.jpg,505.6948868176116,-0.033643121165794626,44.40720662234904,435.0
frame141.jpg,507.37916427704187,-0.027591850848705607,44.04543109109048,435.0
frame142.jpg,508.28805538121105,-0.02029556413955541,42.01190307520001,515.0
frame143.jpg,508.97785912411064,-0.017960120716374282,46.17358552246078,515.0
frame144.jpg,509.25573847407236,-0.016668923234211635,37.12142238654117,515.0
frame145.jpg,509.72473089457355,-0.015229521845002562,49.040799340956916,508.5714285714286
frame146.jpg,510.09775717450015,-0.013876996301802887,29.068883707497267,508.5714285714286
frame147.jpg,509.8625090467172,-0.014034689441596103,0.0,502.8571428571429
frame148.jpg,509.62726091893427,-0.016481103197470655,0.0,428.2142857142857
frame149.jpg,509.39201279115133,-0.02033008511704456,0.0,347.14285714285717
frame150.jpg,505.5395373818345,-0.030838299529647444,32.0624390837628,346.42857142857144
frame151.jpg,505.1834284467898,-0.030838299529647444,0.0,346.42857142857144
frame152.jpg,504.82731951174503,-0.03103023915327595,0.0,344.28571428571433
frame153.jpg,501.4016587392422,-0.03868349458998039,38.01315561749642,350.7142857142857
frame154.jpg,498.224723638911,-0.04555264895212758,41.19465984809196,352.8571428571429
frame155.jpg,499.91656396310117,-0.03985862141426949,38.47076812334269,352.8571428571429
frame156.jpg,500.5151173751079,-0.037181528746725465,27.16615541441225,352.8571428571429
frame157.jpg,500.7856260950832,-0.03543867573286272,29.068883707497267,352.8571428571429
frame158.jpg,501.177336399873,-0.0336878725678868,41.0,350.7142857142857
frame159.jpg,501.43748302179046,-0.03313593621533318,43.0,340.0
frame160.jpg,501.80202728113517,-0.03214998274852226,46.17358552246078,331.42857142857144
frame161.jpg,501.446846519342,-0.03228916016301803,0.0,330.0
frame162.jpg,501.0916657575488,-0.032571161561821674,0.0,327.14285714285717
frame163.jpg,498.25125897970264,-0.03880330550369842,30.265491900843113,325.0
frame164.jpg,495.19332596553386,-0.04518899802884963,32.0,324.28571428571433
frame165.jpg,492.37201996931935,-0.05067704705486449,32.0624390837628,324.28571428571433
frame166.jpg,489.94455675283706,-0.055034297850085054,29.068883707497267,324.28571428571433
frame167.jpg,487.27135578176234,-0.05978341965556527,35.05709628591621,324.28571428571433
frame168.jpg,486.62512548358075,-0.05978341965556527,0.0,324.28571428571433
frame169.jpg,485.97889518539915,-0.05978341965556527,0.0,324.28571428571433
frame170.jpg,486.3624792233699,-0.05752765247483434,37.21558813185679,324.28571428571433
frame171.jpg,486.53488520460655,-0.05532413325998225,40.11234224026316,327.14285714285717
frame172.jpg,486.7084458600983,-0.043020611659627665,42.1070065428546,408.2142857142857
frame173.jpg,487.1306016983961,-0.03433533773218864,43.104524124504614,491.42857142857144
frame174.jpg,486.5681561660212,-0.03379501052896392,0.0,499.28571428571433
frame175.jpg,486.0057106336463,-0.03379501052896392,0.0,499.28571428571433
frame176.jpg,483.7129396638623,-0.036078939921294226,30.4138126514911,499.28571428571433
frame177.jpg,481.0454698088118,-0.038582091172966695,31.064449134018133,501.78571428571433
frame178.jpg,480.400138402883,-0.03855465014083799,0.0,502.14285714285717
frame179.jpg,479.7548069969542,-0.03855465014083799,0.0,502.14285714285717
frame180.jpg,479.1094755910254,-0.03847256075090008,0.0,503.2142857142857
frame181.jpg,478.4641441850966,-0.03375332384683575,0.0,573.5714285714286
frame182.jpg,477.8188127791678,-0.03375332384683575,0.0,573.5714285714286
frame183.jpg,477.173481373239,-0.03004869074169524,0.0,644.2857142857143
frame184.jpg,476.273888763657,-0.030151477986839138,39.05124837953327,647.1428571428572
frame185.jpg,475.18599915297045,-0.030551963260334464,39.0,647.1428571428572
frame186.jpg,474.1499590033179,-0.03103038011505758,36.0,644.2857142857143
frame187.jpg,473.4835446494183,-0.03103038011505758,0.0,644.2857142857143
frame188.jpg,472.79490814477174,-0.034965378558523455,30.14962686336267,572.1428571428572
frame189.jpg,472.250568017373,-0.03484362268907243,40.607881008493905,572.1428571428572
frame190.jpg,471.58605035608855,-0.0398426006765839,0.0,500.3571428571429
frame191.jpg,468.00703341223465,-0.05173626240265922,27.018512172212592,416.78571428571433
frame192.jpg,464.02670565798513,-0.06635997664966921,30.0,352.14285714285717
frame193.jpg,463.24776593207355,-0.06635997664966921,0.0,352.14285714285717
frame194.jpg,458.8453327763915,-0.07196034489079595,35.12833614050059,352.14285714285717
frame195.jpg,458.00065539469716,-0.07210660575439512,0.0,351.42857142857144
frame196.jpg,454.1689880200769,-0.07681526965829702,33.0,350.7142857142857
frame197.jpg,453.27098093907153,-0.08154875113994342,0.0,330.3571428571429
frame198.jpg,452.3729738580662,-0.08190292595488345,0.0,328.92857142857144
frame199.jpg,451.47496677706084,-0.08190292595488345,0.0,328.92857142857144
frame200.jpg,450.5769596960555,-0.08154875113994342,0.0,330.3571428571429
frame201.jpg,449.67895261505015,-0.08154875113994342,0.0,330.3571428571429
frame202.jpg,448.7809455340448,-0.08172545482605381,0.0,329.64285714285717
frame203.jpg,447.88293845303946,-0.08172545482605381,0.0,329.64285714285717
frame204.jpg,446.9849313720341,-0.08172545482605381,0.0,329.64285714285717
frame205.jpg,446.08692429102877,-0.08146068553396077,0.0,330.7142857142857
frame206.jpg,445.1889172100234,-0.06616894281091901,0.0,407.14285714285717
frame207.jpg,444.2909101290181,-0.05550595644183051,0.0,485.3571428571429
frame208.jpg,443.3929030480127,-0.05550595644183051,0.0,485.3571428571429
frame209.jpg,442.4948959670074,-0.05550595644183051,0.0,485.3571428571429
frame210.jpg,441.59688888600203,-0.05550595644183051,0.0,485.3571428571429
frame211.jpg,440.6988818049967,-0.05474063483631906,0.0,492.14285714285717
frame212.jpg,439.80087472399134,-0.05474063483631906,0.0,492.14285714285717
frame213.jpg,438.902867642986,-0.05422904011822262,0.0,496.78571428571433
frame214.jpg,438.00486056198065,-0.05422904011822262,0.0,496.78571428571433
frame215.jpg,437.1068534809753,-0.05368867957611933,0.0,501.78571428571433
frame216.jpg,436.20884639996996,-0.05419008247445953,0.0,497.14285714285717
frame217.jpg,435.3108393189646,-0.05419008247445953,0.0,497.14285714285717
frame218.jpg,434.41283223795926,-0.05419008247445953,0.0,497.14285714285717
frame219.jpg,433.5148251569539,-0.053765213688130906,0.0,501.0714285714286
frame220.jpg,432.6168180759486,-0.05419008247445953,0.0,497.14285714285717
frame221.jpg,431.7188109949432,-0.05419008247445953,0.0,497.14285714285717
frame222.jpg,430.8208039139379,-0.06408886559426309,0.0,420.3571428571429
frame223.jpg,429.92279683293253,-0.05454272943199397,0.0,493.92857142857144
frame224.jpg,429.0247897519272,-0.06447230325166467,0.0,417.8571428571429
frame225.jpg,428.12678267092184,-0.06447230325166467,0.0,417.8571428571429
frame226.jpg,427.2287755899165,-0.07923591891223494,0.0,340.0
frame227.jpg,426.33076850891115,-0.08024744128132731,0.0,335.7142857142857
frame228.jpg,425.4327614279058,-0.08024744128132731,0.0,335.7142857142857
frame229.jpg,424.53475434690046,-0.08024744128132731,0.0,335.7142857142857
frame230.jpg,423.6367472658951,-0.08024744128132731,0.0,335.7142857142857
frame231.jpg,422.73874018488976,-0.08024744128132731,0.0,335.7142857142857
frame232.jpg,421.8407331038844,-0.08024744128132731,0.0,335.7142857142857
frame233.jpg,420.94272602287907,-0.076348780166445,0.0,352.8571428571429
frame234.jpg,420.0447189418737,-0.076348780166445,0.0,352.8571428571429
frame235.jpg,419.1467118608684,-0.07498269861277103,0.0,359.28571428571433
frame236.jpg,418.24870477986303,-0.07267109326054688,0.0,370.7142857142857
frame237.jpg,417.3506976988577,-0.06142719446616259,0.0,438.5714285714286
frame238.jpg,416.45269061785234,-0.06142719446616259,0.0,438.5714285714286
frame239.jpg,415.554683536847,-0.05342251756688928,0.0,504.28571428571433
frame240.jpg,414.65667645584165,-0.053918938387739576,0.0,499.64285714285717
frame241.jpg,413.7586693748363,-0.053918938387739576,0.0,499.64285714285717
frame242.jpg,412.86066229383096,-0.053918938387739576,0.0,499.64285714285717
frame243.jpg,411.9626552128256,-0.06360252513022568,0.0,423.5714285714286
frame244.jpg,411.06464813182026,-0.0743178273935445,0.0,362.5
frame245.jpg,410.1666410508149,-0.06188071764105633,0.0,435.3571428571429
frame246.jpg,409.26863396980957,-0.06188071764105633,0.0,435.3571428571429
frame247.jpg,408.3706268888042,-0.07352104756768778,0.0,366.42857142857144
frame248.jpg,407.4726198077989,-0.07352104756768778,0.0,366.42857142857144
frame249.jpg,406.57461272679353,-0.07596434522099463,0.0,354.64285714285717
frame250.jpg,405.6766056457882,-0.07689357268547162,0.0,350.3571428571429
frame251.jpg,404.77859856478284,-0.07689357268547162,0.0,350.3571428571429
frame252.jpg,403.8805914837775,-0.07596434522099463,0.0,354.64285714285717
frame253.jpg,402.98258440277215,-0.07352104756768778,0.0,366.42857142857144
frame254.jpg,402.0845773217668,-0.0644172457766419,0.0,418.2142857142857
frame255.jpg,401.18657024076145,-0.07604092218190288,0.0,354.28571428571433
frame256.jpg,400.2885631597561,-0.07604092218190288,0.0,354.28571428571433
frame257.jpg,399.39055607875076,-0.0650842060435269,0.0,413.92857142857144
frame258.jpg,398.4925489977454,-0.0650842060435269,0.0,413.92857142857144
frame259.jpg,397.59454191674007,-0.0650842060435269,0.0,413.92857142857144
frame260.jpg,396.6965348357347,-0.06542289228486353,0.0,411.78571428571433
frame261.jpg,395.7985277547294,-0.05518112275380224,0.0,488.2142857142857
frame262.jpg,394.90052067372403,-0.05518112275380224,0.0,488.2142857142857
frame263.jpg,394.0025135927187,-0.06137721302233333,0.0,438.92857142857144
frame264.jpg,393.10450651171334,-0.06083273774552231,0.0,442.8571428571429
frame265.jpg,392.206499430708,-0.07528203074296173,0.0,357.8571428571429
frame266.jpg,391.30849234970265,-0.06083273774552231,0.0,442.8571428571429
frame267.jpg,390.4104852686973,-0.06083273774552231,0.0,442.8571428571429
frame268.jpg,389.51247818769195,-0.06083273774552231,0.0,442.8571428571429
frame269.jpg,388.6144711066866,-0.06083273774552231,0.0,442.8571428571429
frame270.jpg,387.71646402568126,-0.0533092542787616,0.0,505.3571428571429
frame271.jpg,386.8184569446759,-0.0533092542787616,0.0,505.3571428571429
frame272.jpg,385.92044986367057,-0.0533092542787616,0.0,505.3571428571429
frame273.jpg,385.0224427826652,-0.0533092542787616,0.0,505.3571428571429
frame274.jpg,384.1244357016599,-0.0533092542787616,0.0,505.3571428571429
frame275.jpg,383.22642862065453,-0.0533092542787616,0.0,505.3571428571429
frame276.jpg,382.3284215396492,-0.0533092542787616,0.0,505.3571428571429
frame277.jpg,381.43041445864384,-0.0533092542787616,0.0,505.3571428571429
frame278.jpg,380.5324073776385,-0.0533092542787616,0.0,505.3571428571429
frame279.jpg,379.63440029663315,-0.0533092542787616,0.0,505.3571428571429
frame280.jpg,378.7363932156278,-0.0533092542787616,0.0,505.3571428571429
frame281.jpg,377.83838613462245,-0.0533092542787616,0.0,505.3571428571429
frame282.jpg,376.9403790536171,-0.0533092542787616,0.0,505.3571428571429
frame283.jpg,376.04237197261176,-0.06083273774552231,0.0,442.8571428571429
frame284.jpg,375.1443648916064,-0.06083273774552231,0.0,442.8571428571429
frame285.jpg,374.24635781060107,-0.0533092542787616,0.0,505.3571428571429
frame286.jpg,373.3483507295957,-0.0533092542787616,0.0,505.3571428571429
frame287.jpg,372.4503436485904,-0.06312351029660893,0.0,426.78571428571433
frame288.jpg,371.55233656758503,-0.052347394035008786,0.0,514.6428571428572
frame289.jpg,370.6543294865797,-0.052347394035008786,0.0,514.6428571428572
frame290.jpg,369.75632240557434,-0.06083273774552231,0.0,442.8571428571429
frame291.jpg,368.858315324569,-0.07129734858643447,0.0,377.8571428571429
frame292.jpg,381.1443473245593,-0.06348234404989524,26.076809620810597,370.7142857142857
frame293.jpg,380.35988693022847,-0.06472954137896979,0.0,363.5714285714286
frame294.jpg,379.57542653589763,-0.06472954137896979,0.0,363.5714285714286
frame295.jpg,378.7909661415668,-0.06472954137896979,0.0,363.5714285714286
frame296.jpg,378.00650574723596,-0.06472954137896979,0.0,363.5714285714286
frame297.jpg,377.2220453529051,-0.06563214454560881,0.0,358.5714285714286
frame298.jpg,376.4375849585743,-0.06563214454560881,0.0,358.5714285714286
frame299.jpg,375.65312456424346,-0.06669501328318952,0.0,352.8571428571429
frame300.jpg,374.8686641699126,-0.06669501328318952,0.0,352.8571428571429
frame301.jpg,374.0842037755818,-0.06669501328318952,0.0,352.8571428571429
frame302.jpg,373.29974338125095,-0.06669501328318952,0.0,352.8571428571429
frame303.jpg,372.5152829869201,-0.06669501328318952,0.0,352.8571428571429
frame304.jpg,371.7308225925893,-0.06669501328318952,0.0,352.8571428571429
frame305.jpg,370.94636219825844,-0.0652422506176151,0.0,360.7142857142857
frame306.jpg,370.1619018039276,-0.06472954137896979,0.0,363.5714285714286
frame307.jpg,369.37744140959677,-0.06311750299213721,0.0,372.8571428571429
frame308.jpg,378.8150113634997,-0.0553233727885255,28.284271247461902,380.7142857142857
frame309.jpg,378.11293141835006,-0.0553233727885255,0.0,380.7142857142857
frame310.jpg,377.4108514732004,-0.0553233727885255,0.0,380.7142857142857
frame311.jpg,376.70877152805076,-0.056489190989049975,0.0,372.8571428571429
frame312.jpg,376.0066915829011,-0.05793194046421235,0.0,363.5714285714286
frame313.jpg,375.30461163775146,-0.05793194046421235,0.0,363.5714285714286
frame314.jpg,374.6025316926018,-0.06023975014562633,0.0,349.64285714285717
frame315.jpg,373.90045174745217,-0.06023975014562633,0.0,349.64285714285717
frame316.jpg,373.1983718023025,-0.06023975014562633,0.0,349.64285714285717
frame317.jpg,372.49629185715287,-0.05981208457664115,0.0,352.14285714285717
frame318.jpg,371.7942119120032,-0.05981208457664115,0.0,352.14285714285717
frame319.jpg,371.0921319668536,-0.05981208457664115,0.0,352.14285714285717
frame320.jpg,370.3900520217039,-0.057424260362773295,0.0,366.78571428571433
frame321.jpg,369.6879720765543,-0.05605961539217508,0.0,375.7142857142857
frame322.jpg,368.9858921314046,-0.05605961539217508,0.0,375.7142857142857
frame323.jpg,368.283812186255,-0.05605961539217508,0.0,375.7142857142857
frame324.jpg,367.5817322411053,-0.05605961539217508,0.0,375.7142857142857
frame325.jpg,366.8796522959557,-0.05605961539217508,0.0,375.7142857142857
frame326.jpg,366.17757235080603,-0.05681571810459362,0.0,370.7142857142857
frame327.jpg,365.4754924056564,-0.05605961539217508,0.0,375.7142857142857
frame328.jpg,364.77341246050673,-0.05605961539217508,0.0,375.7142857142857
frame329.jpg,364.0713325153571,-0.05681571810459362,0.0,370.7142857142857
frame330.jpg,363.36925257020744,-0.05659761553989268,0.0,372.14285714285717
frame331.jpg,362.6671726250578,-0.0494339609325802,0.0,426.0714285714286
frame332.jpg,361.96509267990814,-0.043204919701515146,0.0,487.50000000000006
frame333.jpg,361.2630127347585,-0.043204919701515146,0.0,487.50000000000006
frame334.jpg,360.56093278960884,-0.043204919701515146,0.0,487.50000000000006
frame335.jpg,359.8588528444592,-0.04414275104234145,0.0,477.14285714285717
frame336.jpg,359.15677289930954,-0.043204919701515146,0.0,487.50000000000006
frame337.jpg,358.4546929541599,-0.043204919701515146,0.0,487.50000000000006
frame338.jpg,357.75261300901025,-0.043204919701515146,0.0,487.50000000000006
frame339.jpg,357.0505330638606,-0.042921918044081644,0.0,490.7142857142857
frame340.jpg,356.34845311871095,-0.04251962176825391,0.0,495.3571428571429
frame341.jpg,355.6463731735613,-0.04251962176825391,0.0,495.3571428571429
frame342.jpg,354.94429322841165,-0.042921918044081644,0.0,490.7142857142857
frame343.jpg,354.242213283262,-0.042921918044081644,0.0,490.7142857142857
frame344.jpg,353.54013333811235,-0.042921918044081644,0.0,490.7142857142857
frame345.jpg,352.8380533929627,-0.04384737203908415,0.0,480.3571428571429
frame346.jpg,352.13597344781306,-0.04368497436486531,0.0,482.14285714285717
frame347.jpg,351.4338935026634,-0.03770761853744769,0.0,558.5714285714286
frame348.jpg,350.73181355751376,-0.03377704203468968,0.0,623.5714285714286
frame349.jpg,350.0297336123641,-0.03272736703250176,0.0,643.5714285714287
frame350.jpg,349.32765366721446,-0.03320648389221181,0.0,634.2857142857143
frame351.jpg,348.6255737220648,-0.03377704203468968,0.0,623.5714285714286
frame352.jpg,347.92349377691517,-0.038495245034313424,0.0,547.1428571428572
frame353.jpg,347.2214138317655,-0.03844505566660246,0.0,547.8571428571429
frame354.jpg,346.51933388661587,-0.03844505566660246,0.0,547.8571428571429
frame355.jpg,345.8172539414662,-0.04447565263391265,0.0,473.5714285714286
frame356.jpg,345.11517399631657,-0.04447565263391265,0.0,473.5714285714286
frame357.jpg,344.4130940511669,-0.04447565263391265,0.0,473.5714285714286
frame358.jpg,343.7110141060173,-0.03864660248530025,0.0,545.0
frame359.jpg,343.0089341608676,-0.03405006662388463,0.0,618.5714285714286
frame360.jpg,342.306854215718,-0.03405006662388463,0.0,618.5714285714286
frame361.jpg,341.6047742705683,-0.03347032655650861,0.0,629.2857142857143
frame362.jpg,340.9026943254187,-0.03864660248530025,0.0,545.0
frame363.jpg,340.20061438026903,-0.03864660248530025,0.0,545.0
frame364.jpg,339.4985344351194,-0.03864660248530025,0.0,545.0
frame365.jpg,338.79645448996973,-0.02902298985854733,0.0,725.7142857142858
frame366.jpg,338.0943745448201,-0.024999879352508768,0.0,842.5
frame367.jpg,337.39229459967044,-0.024999879352508768,0.0,842.5
frame368.jpg,336.6902146545208,-0.024999879352508768,0.0,842.5
frame369.jpg,335.98813470937114,-0.024999879352508768,0.0,842.5
frame370.jpg,335.2860547642215,-0.030089140506412336,0.0,700.0
frame371.jpg,334.58397481907184,-0.03842001002773171,0.0,548.2142857142858
frame372.jpg,333.8818948739222,-0.03929028340610805,0.0,536.0714285714286
frame373.jpg,333.17981492877254,-0.03929028340610805,0.0,536.0714285714286
frame374.jpg,332.4777349836229,-0.04053245044162761,0.0,519.6428571428572
frame375.jpg,331.77565503847325,-0.041126021891609604,0.0,512.1428571428572
frame376.jpg,331.0735750933236,-0.041678244093687755,0.0,505.3571428571429
frame377.jpg,330.37149514817395,-0.041126021891609604,0.0,512.1428571428572
frame378.jpg,329.6694152030243,-0.041678244093687755,0.0,505.3571428571429
frame379.jpg,328.96733525787465,-0.041678244093687755,0.0,505.3571428571429
frame380.jpg,328.265255312725,-0.04248898803499148,0.0,495.7142857142857
frame381.jpg,327.56317536757535,-0.04285953153529664,0.0,491.42857142857144
frame382.jpg,326.8610954224257,-0.04285953153529664,0.0,491.42857142857144
frame383.jpg,326.15901547727606,-0.04285953153529664,0.0,491.42857142857144
frame384.jpg,325.4569355321264,-0.0445765044539442,0.0,472.50000000000006
frame385.jpg,324.75485558697676,-0.050492050849801524,0.0,417.14285714285717
frame386.jpg,324.0527756418271,-0.050492050849801524,0.0,417.14285714285717
frame387.jpg,323.35069569667746,-0.050492050849801524,0.0,417.14285714285717
frame388.jpg,322.6486157515278,-0.045930463701377086,0.0,458.5714285714286
frame389.jpg,321.94653580637817,-0.04632734909078411,0.0,454.64285714285717
frame390.jpg,321.2444558612285,-0.04632734909078411,0.0,454.64285714285717
frame391.jpg,320.54237591607887,-0.04589472014985851,0.0,458.92857142857144
frame392.jpg,319.8402959709292,-0.04589472014985851,0.0,458.92857142857144
frame393.jpg,319.13821602577957,-0.04477958647879132,0.0,470.3571428571429
frame394.jpg,318.4361360806299,-0.043491678018118124,0.0,484.28571428571433
frame395.jpg,317.7340561354803,-0.03827041881412601,0.0,550.3571428571429
frame396.jpg,317.0319761903306,-0.04242785280040876,0.0,496.42857142857144
frame397.jpg,316.329896245181,-0.043491678018118124,0.0,484.28571428571433
frame398.jpg,315.6278163000313,-0.043491678018118124,0.0,484.28571428571433
frame399.jpg,314.9257363548817,-0.043491678018118124,0.0,484.28571428571433
frame400.jpg,314.22365640973203,-0.043491678018118124,0.0,484.28571428571433
